	question_id	is_first_time_asked	question_label_nl	question_label_en	model_type	given_recode_json	is_recoded	given_recode_human	total_recode_json	total_recode_human	value_counts	value_counts_human	value_counts_after_recode	value_counts_after_recode_human	answer_options_nl_json	answer_options_nl_human	answer_options_nl_after_recode_json	answer_options_nl_after_recode_human	answer_options_en_json	answer_options_en_human	answer_options_en_after_recode_json	answer_options_en_after_recode_human
2091	covt17_covidvaccine_adu_q_2_d1	TRUE	in hoeverre denkt u dat vaccins in het algemeen ernstige bijwerkingen hebben?		ordinal-ordered-turned		TRUE		{"5.0": 1.0, "4.0": 2.0, "3.0": 3.0, "2.0": 4.0, "1.0": 5.0}	5.0: 1.0, 4.0: 2.0, 3.0: 3.0, 2.0: 4.0, 1.0: 5.0	{"NaN": 15054, "4.0": 4846, "3.0": 4056, "5.0": 2793, "2.0": 611, "1.0": 177}	NaN: 15054, 4.0: 4846, 3.0: 4056, 5.0: 2793, 2.0: 611, 1.0: 177	{"NaN": 15054, "2.0": 4846, "3.0": 4056, "1.0": 2793, "4.0": 611, "5.0": 177}	NaN: 15054, 2.0: 4846, 3.0: 4056, 1.0: 2793, 4.0: 611, 5.0: 177	{"3.0": "soms (0,1-1%)", "4.0": "zelden (0,01-0,1%)", "1.0": "zeer vaak (vaker dan 10%)", "2.0": "vaak (1-10%)", "5.0": "zeer zelden (minder dan 0,01%)"}	3.0: soms (0,1-1%), 4.0: zelden (0,01-0,1%), 1.0: zeer vaak (vaker dan 10%), 2.0: vaak (1-10%), 5.0: zeer zelden (minder dan 0,01%)	{"3.0": "soms (0,1-1%)", "2.0": "zelden (0,01-0,1%)", "5.0": "zeer vaak (vaker dan 10%)", "4.0": "vaak (1-10%)", "1.0": "zeer zelden (minder dan 0,01%)"}	3.0: soms (0,1-1%), 2.0: zelden (0,01-0,1%), 5.0: zeer vaak (vaker dan 10%), 4.0: vaak (1-10%), 1.0: zeer zelden (minder dan 0,01%)	{"3.0": "sometimes (0.1-1%)", "4.0": "rarely (0.01-0.1%)", "1.0": "very often (more than 10%)", "2.0": "often (1-10%)", "5.0": "very rarely (less than 0.01%)"}	3.0: sometimes (0.1-1%), 4.0: rarely (0.01-0.1%), 1.0: very often (more than 10%), 2.0: often (1-10%), 5.0: very rarely (less than 0.01%)	{"3.0": "sometimes (0.1-1%)", "2.0": "rarely (0.01-0.1%)", "5.0": "very often (more than 10%)", "4.0": "often (1-10%)", "1.0": "very rarely (less than 0.01%)"}	3.0: sometimes (0.1-1%), 2.0: rarely (0.01-0.1%), 5.0: very often (more than 10%), 4.0: often (1-10%), 1.0: very rarely (less than 0.01%)
2092	covt17_covidvaccine_adu_q_2_d2	TRUE	in hoeverre denkt u dat het corona vaccin ernstige bijwerkingen zal geven?		ordinal-ordered-turned		TRUE		{"5.0": 1.0, "4.0": 2.0, "3.0": 3.0, "2.0": 4.0, "1.0": 5.0}	5.0: 1.0, 4.0: 2.0, 3.0: 3.0, 2.0: 4.0, 1.0: 5.0	{"NaN": 15063, "4.0": 5000, "3.0": 3728, "5.0": 2718, "2.0": 771, "1.0": 257}	NaN: 15063, 4.0: 5000, 3.0: 3728, 5.0: 2718, 2.0: 771, 1.0: 257	{"NaN": 15063, "2.0": 5000, "3.0": 3728, "1.0": 2718, "4.0": 771, "5.0": 257}	NaN: 15063, 2.0: 5000, 3.0: 3728, 1.0: 2718, 4.0: 771, 5.0: 257	{"2.0": "vaak (1-10%)", "3.0": "soms (0,1-1%)", "5.0": "zeer zelden (minder dan 0,01%)", "4.0": "zelden (0,01-0,1%)", "1.0": "zeer vaak (vaker dan 10%)"}	2.0: vaak (1-10%), 3.0: soms (0,1-1%), 5.0: zeer zelden (minder dan 0,01%), 4.0: zelden (0,01-0,1%), 1.0: zeer vaak (vaker dan 10%)	{"4.0": "vaak (1-10%)", "3.0": "soms (0,1-1%)", "1.0": "zeer zelden (minder dan 0,01%)", "2.0": "zelden (0,01-0,1%)", "5.0": "zeer vaak (vaker dan 10%)"}	4.0: vaak (1-10%), 3.0: soms (0,1-1%), 1.0: zeer zelden (minder dan 0,01%), 2.0: zelden (0,01-0,1%), 5.0: zeer vaak (vaker dan 10%)	{"2.0": "often (1-10%)", "3.0": "sometimes (0.1-1%)", "5.0": "very rarely (less than 0.01%)", "4.0": "rarely (0.01-0.1%)", "1.0": "very often (more than 10%)"}	2.0: often (1-10%), 3.0: sometimes (0.1-1%), 5.0: very rarely (less than 0.01%), 4.0: rarely (0.01-0.1%), 1.0: very often (more than 10%)	{"4.0": "often (1-10%)", "3.0": "sometimes (0.1-1%)", "1.0": "very rarely (less than 0.01%)", "2.0": "rarely (0.01-0.1%)", "5.0": "very often (more than 10%)"}	4.0: often (1-10%), 3.0: sometimes (0.1-1%), 1.0: very rarely (less than 0.01%), 2.0: rarely (0.01-0.1%), 5.0: very often (more than 10%)
2093	covt17_covidvaccine_adu_q_2_e1	TRUE	ik vind het corona vaccin eng		ordinal-ordered-turned	{"6": "NA"}	TRUE	6: NA	{"5.0": 1.0, "4.0": 2.0, "3.0": 3.0, "2.0": 4.0, "1.0": 5.0, "6.0": "NaN"}	5.0: 1.0, 4.0: 2.0, 3.0: 3.0, 2.0: 4.0, 1.0: 5.0, 6.0: NaN	{"NaN": 15033, "5.0": 5095, "4.0": 2729, "3.0": 2483, "2.0": 1305, "6.0": 471, "1.0": 421}	NaN: 15033, 5.0: 5095, 4.0: 2729, 3.0: 2483, 2.0: 1305, 6.0: 471, 1.0: 421	{"NaN": 15504, "1.0": 5095, "2.0": 2729, "3.0": 2483, "4.0": 1305, "5.0": 421}	NaN: 15504, 1.0: 5095, 2.0: 2729, 3.0: 2483, 4.0: 1305, 5.0: 421	{"5.0": "helemaal mee oneens", "1.0": "helemaal mee eens", "2.0": "mee eens", "6.0": "niet van toepassing", "4.0": "mee oneens", "3.0": "niet mee eens, niet mee oneens"}	5.0: helemaal mee oneens, 1.0: helemaal mee eens, 2.0: mee eens, 6.0: niet van toepassing, 4.0: mee oneens, 3.0: niet mee eens, niet mee oneens	{"1.0": "helemaal mee oneens", "5.0": "helemaal mee eens", "4.0": "mee eens", "6.0": "NaN", "2.0": "mee oneens", "3.0": "niet mee eens, niet mee oneens"}	1.0: helemaal mee oneens, 5.0: helemaal mee eens, 4.0: mee eens, 6.0: "NaN", 2.0: mee oneens, 3.0: niet mee eens, niet mee oneens	{"5.0": "completely disagree", "1.0": "completely agree", "2.0": "agree", "6.0": "not applicable", "4.0": "disagree", "3.0": "neutral"}	5.0: completely disagree, 1.0: completely agree, 2.0: agree, 6.0: not applicable, 4.0: disagree, 3.0: neutral	{"1.0": "completely disagree", "5.0": "completely agree", "4.0": "agree", "6.0": "NaN", "2.0": "disagree", "3.0": "neutral"}	1.0: completely disagree, 5.0: completely agree, 4.0: agree, 6.0: "NaN", 2.0: disagree, 3.0: neutral
2094	covt17_covidvaccine_adu_q_2_e10	TRUE	ik kan corona overdragen ondanks een covid-19 vaccinatie		ordinal-ordered-turned	{"6": "NA"}	TRUE	6: NA	{"5.0": 1.0, "4.0": 2.0, "3.0": 3.0, "2.0": 4.0, "1.0": 5.0, "6.0": "NaN"}	5.0: 1.0, 4.0: 2.0, 3.0: 3.0, 2.0: 4.0, 1.0: 5.0, 6.0: NaN	{"NaN": 15041, "3.0": 5585, "2.0": 3643, "4.0": 1204, "1.0": 979, "5.0": 671, "6.0": 414}	NaN: 15041, 3.0: 5585, 2.0: 3643, 4.0: 1204, 1.0: 979, 5.0: 671, 6.0: 414	{"NaN": 15455, "3.0": 5585, "4.0": 3643, "2.0": 1204, "5.0": 979, "1.0": 671}	NaN: 15455, 3.0: 5585, 4.0: 3643, 2.0: 1204, 5.0: 979, 1.0: 671	{"6.0": "niet van toepassing", "4.0": "mee oneens", "1.0": "helemaal mee eens", "2.0": "mee eens", "5.0": "helemaal mee oneens", "3.0": "niet mee eens, niet mee oneens"}	6.0: niet van toepassing, 4.0: mee oneens, 1.0: helemaal mee eens, 2.0: mee eens, 5.0: helemaal mee oneens, 3.0: niet mee eens, niet mee oneens	{"6.0": "NaN", "2.0": "mee oneens", "5.0": "helemaal mee eens", "4.0": "mee eens", "1.0": "helemaal mee oneens", "3.0": "niet mee eens, niet mee oneens"}	6.0: "NaN", 2.0: mee oneens, 5.0: helemaal mee eens, 4.0: mee eens, 1.0: helemaal mee oneens, 3.0: niet mee eens, niet mee oneens	{"6.0": "not applicable", "4.0": "disagree", "1.0": "completely agree", "2.0": "agree", "5.0": "completely disagree", "3.0": "neutral"}	6.0: not applicable, 4.0: disagree, 1.0: completely agree, 2.0: agree, 5.0: completely disagree, 3.0: neutral	{"6.0": "NaN", "2.0": "disagree", "5.0": "completely agree", "4.0": "agree", "1.0": "completely disagree", "3.0": "neutral"}	6.0: "NaN", 2.0: disagree, 5.0: completely agree, 4.0: agree, 1.0: completely disagree, 3.0: neutral
2095	covt17_covidvaccine_adu_q_2_e11	TRUE	ik ben bereid me te laten vaccineren als ik me daardoor aan minder strenge maatregelen hoef te houden		ordinal-ordered-turned	{"6": "NA"}	TRUE	6: NA	{"5.0": 1.0, "4.0": 2.0, "3.0": 3.0, "2.0": 4.0, "1.0": 5.0, "6.0": "NaN"}	5.0: 1.0, 4.0: 2.0, 3.0: 3.0, 2.0: 4.0, 1.0: 5.0, 6.0: NaN	{"NaN": 15039, "2.0": 3604, "1.0": 3209, "3.0": 2695, "5.0": 1132, "6.0": 946, "4.0": 912}	NaN: 15039, 2.0: 3604, 1.0: 3209, 3.0: 2695, 5.0: 1132, 6.0: 946, 4.0: 912	{"NaN": 15985, "4.0": 3604, "5.0": 3209, "3.0": 2695, "1.0": 1132, "2.0": 912}	NaN: 15985, 4.0: 3604, 5.0: 3209, 3.0: 2695, 1.0: 1132, 2.0: 912	{"3.0": "niet mee eens, niet mee oneens", "1.0": "helemaal mee eens", "5.0": "helemaal mee oneens", "6.0": "niet van toepassing", "4.0": "mee oneens", "2.0": "mee eens"}	3.0: niet mee eens, niet mee oneens, 1.0: helemaal mee eens, 5.0: helemaal mee oneens, 6.0: niet van toepassing, 4.0: mee oneens, 2.0: mee eens	{"3.0": "niet mee eens, niet mee oneens", "5.0": "helemaal mee eens", "1.0": "helemaal mee oneens", "6.0": "NaN", "2.0": "mee oneens", "4.0": "mee eens"}	3.0: niet mee eens, niet mee oneens, 5.0: helemaal mee eens, 1.0: helemaal mee oneens, 6.0: "NaN", 2.0: mee oneens, 4.0: mee eens	{"3.0": "neutral", "1.0": "completely agree", "5.0": "completely disagree", "6.0": "not applicable", "4.0": "disagree", "2.0": "agree"}	3.0: neutral, 1.0: completely agree, 5.0: completely disagree, 6.0: not applicable, 4.0: disagree, 2.0: agree	{"3.0": "neutral", "5.0": "completely agree", "1.0": "completely disagree", "6.0": "NaN", "2.0": "disagree", "4.0": "agree"}	3.0: neutral, 5.0: completely agree, 1.0: completely disagree, 6.0: "NaN", 2.0: disagree, 4.0: agree
2096	covt17_covidvaccine_adu_q_2_e2	TRUE	ik ben opgelucht dat het vaccin er is		ordinal-ordered-turned	{"6": "NA"}	TRUE	6: NA	{"5.0": 1.0, "4.0": 2.0, "3.0": 3.0, "2.0": 4.0, "1.0": 5.0, "6.0": "NaN"}	5.0: 1.0, 4.0: 2.0, 3.0: 3.0, 2.0: 4.0, 1.0: 5.0, 6.0: NaN	{"NaN": 15035, "1.0": 5712, "2.0": 4998, "3.0": 1193, "5.0": 309, "4.0": 217, "6.0": 73}	NaN: 15035, 1.0: 5712, 2.0: 4998, 3.0: 1193, 5.0: 309, 4.0: 217, 6.0: 73	{"NaN": 15108, "5.0": 5712, "4.0": 4998, "3.0": 1193, "1.0": 309, "2.0": 217}	NaN: 15108, 5.0: 5712, 4.0: 4998, 3.0: 1193, 1.0: 309, 2.0: 217	{"1.0": "helemaal mee eens", "6.0": "niet van toepassing", "2.0": "mee eens", "3.0": "niet mee eens, niet mee oneens", "5.0": "helemaal mee oneens", "4.0": "mee oneens"}	1.0: helemaal mee eens, 6.0: niet van toepassing, 2.0: mee eens, 3.0: niet mee eens, niet mee oneens, 5.0: helemaal mee oneens, 4.0: mee oneens	{"5.0": "helemaal mee eens", "6.0": "NaN", "4.0": "mee eens", "3.0": "niet mee eens, niet mee oneens", "1.0": "helemaal mee oneens", "2.0": "mee oneens"}	5.0: helemaal mee eens, 6.0: "NaN", 4.0: mee eens, 3.0: niet mee eens, niet mee oneens, 1.0: helemaal mee oneens, 2.0: mee oneens	{"1.0": "completely agree", "6.0": "not applicable", "2.0": "agree", "3.0": "neutral", "5.0": "completely disagree", "4.0": "disagree"}	1.0: completely agree, 6.0: not applicable, 2.0: agree, 3.0: neutral, 5.0: completely disagree, 4.0: disagree	{"5.0": "completely agree", "6.0": "NaN", "4.0": "agree", "3.0": "neutral", "1.0": "completely disagree", "2.0": "disagree"}	5.0: completely agree, 6.0: "NaN", 4.0: agree, 3.0: neutral, 1.0: completely disagree, 2.0: disagree
2097	covt17_covidvaccine_adu_q_2_e3	TRUE	het vaccin draagt bij aan het oppakken van ons normale leven		ordinal-ordered-turned	{"6": "NA"}	TRUE	6: NA	{"5.0": 1.0, "4.0": 2.0, "3.0": 3.0, "2.0": 4.0, "1.0": 5.0, "6.0": "NaN"}	5.0: 1.0, 4.0: 2.0, 3.0: 3.0, 2.0: 4.0, 1.0: 5.0, 6.0: NaN	{"NaN": 15038, "2.0": 5635, "1.0": 4976, "3.0": 1267, "5.0": 292, "4.0": 281, "6.0": 48}	NaN: 15038, 2.0: 5635, 1.0: 4976, 3.0: 1267, 5.0: 292, 4.0: 281, 6.0: 48	{"NaN": 15086, "4.0": 5635, "5.0": 4976, "3.0": 1267, "1.0": 292, "2.0": 281}	NaN: 15086, 4.0: 5635, 5.0: 4976, 3.0: 1267, 1.0: 292, 2.0: 281	{"3.0": "niet mee eens, niet mee oneens", "5.0": "helemaal mee oneens", "1.0": "helemaal mee eens", "2.0": "mee eens", "4.0": "mee oneens", "6.0": "niet van toepassing"}	3.0: niet mee eens, niet mee oneens, 5.0: helemaal mee oneens, 1.0: helemaal mee eens, 2.0: mee eens, 4.0: mee oneens, 6.0: niet van toepassing	{"3.0": "niet mee eens, niet mee oneens", "1.0": "helemaal mee oneens", "5.0": "helemaal mee eens", "4.0": "mee eens", "2.0": "mee oneens", "6.0": "NaN"}	3.0: niet mee eens, niet mee oneens, 1.0: helemaal mee oneens, 5.0: helemaal mee eens, 4.0: mee eens, 2.0: mee oneens, 6.0: NaN	{"3.0": "neutral", "5.0": "completely disagree", "1.0": "completely agree", "2.0": "agree", "4.0": "disagree", "6.0": "not applicable"}	3.0: neutral, 5.0: completely disagree, 1.0: completely agree, 2.0: agree, 4.0: disagree, 6.0: not applicable	{"3.0": "neutral", "1.0": "completely disagree", "5.0": "completely agree", "4.0": "agree", "2.0": "disagree", "6.0": "NaN"}	3.0: neutral, 1.0: completely disagree, 5.0: completely agree, 4.0: agree, 2.0: disagree, 6.0: NaN
2098	covt17_covidvaccine_adu_q_2_e4	TRUE	ik ben bang voor bijwerkingen op korte termijn		ordinal-ordered-turned	{"6": "NA"}	TRUE	6: NA	{"5.0": 1.0, "4.0": 2.0, "3.0": 3.0, "2.0": 4.0, "1.0": 5.0, "6.0": "NaN"}	5.0: 1.0, 4.0: 2.0, 3.0: 3.0, 2.0: 4.0, 1.0: 5.0, 6.0: NaN	{"NaN": 15039, "5.0": 4362, "4.0": 3363, "3.0": 3152, "2.0": 1135, "6.0": 249, "1.0": 237}	NaN: 15039, 5.0: 4362, 4.0: 3363, 3.0: 3152, 2.0: 1135, 6.0: 249, 1.0: 237	{"NaN": 15288, "1.0": 4362, "2.0": 3363, "3.0": 3152, "4.0": 1135, "5.0": 237}	NaN: 15288, 1.0: 4362, 2.0: 3363, 3.0: 3152, 4.0: 1135, 5.0: 237	{"5.0": "helemaal mee oneens", "1.0": "helemaal mee eens", "4.0": "mee oneens", "3.0": "niet mee eens, niet mee oneens", "6.0": "niet van toepassing", "2.0": "mee eens"}	5.0: helemaal mee oneens, 1.0: helemaal mee eens, 4.0: mee oneens, 3.0: niet mee eens, niet mee oneens, 6.0: niet van toepassing, 2.0: mee eens	{"1.0": "helemaal mee oneens", "5.0": "helemaal mee eens", "2.0": "mee oneens", "3.0": "niet mee eens, niet mee oneens", "6.0": "NaN", "4.0": "mee eens"}	1.0: helemaal mee oneens, 5.0: helemaal mee eens, 2.0: mee oneens, 3.0: niet mee eens, niet mee oneens, 6.0: "NaN", 4.0: mee eens	{"5.0": "completely disagree", "1.0": "completely agree", "4.0": "disagree", "3.0": "neutral", "6.0": "not applicable", "2.0": "agree"}	5.0: completely disagree, 1.0: completely agree, 4.0: disagree, 3.0: neutral, 6.0: not applicable, 2.0: agree	{"1.0": "completely disagree", "5.0": "completely agree", "2.0": "disagree", "3.0": "neutral", "6.0": "NaN", "4.0": "agree"}	1.0: completely disagree, 5.0: completely agree, 2.0: disagree, 3.0: neutral, 6.0: "NaN", 4.0: agree
2099	covt17_covidvaccine_adu_q_2_e5	TRUE	ik ben bang voor bijwerkingen op lange termijn		ordinal-ordered-turned	{"6": "NA"}	TRUE	6: NA	{"5.0": 1.0, "4.0": 2.0, "3.0": 3.0, "2.0": 4.0, "1.0": 5.0, "6.0": "NaN"}	5.0: 1.0, 4.0: 2.0, 3.0: 3.0, 2.0: 4.0, 1.0: 5.0, 6.0: NaN	{"NaN": 15042, "3.0": 3733, "5.0": 3368, "4.0": 2711, "2.0": 1859, "1.0": 581, "6.0": 243}	NaN: 15042, 3.0: 3733, 5.0: 3368, 4.0: 2711, 2.0: 1859, 1.0: 581, 6.0: 243	{"NaN": 15285, "3.0": 3733, "1.0": 3368, "2.0": 2711, "4.0": 1859, "5.0": 581}	NaN: 15285, 3.0: 3733, 1.0: 3368, 2.0: 2711, 4.0: 1859, 5.0: 581	{"3.0": "niet mee eens, niet mee oneens", "1.0": "helemaal mee eens", "5.0": "helemaal mee oneens", "2.0": "mee eens", "4.0": "mee oneens", "6.0": "niet van toepassing"}	3.0: niet mee eens, niet mee oneens, 1.0: helemaal mee eens, 5.0: helemaal mee oneens, 2.0: mee eens, 4.0: mee oneens, 6.0: niet van toepassing	{"3.0": "niet mee eens, niet mee oneens", "5.0": "helemaal mee eens", "1.0": "helemaal mee oneens", "4.0": "mee eens", "2.0": "mee oneens", "6.0": "NaN"}	3.0: niet mee eens, niet mee oneens, 5.0: helemaal mee eens, 1.0: helemaal mee oneens, 4.0: mee eens, 2.0: mee oneens, 6.0: NaN	{"3.0": "neutral", "1.0": "completely agree", "5.0": "completely disagree", "2.0": "agree", "4.0": "disagree", "6.0": "not applicable"}	3.0: neutral, 1.0: completely agree, 5.0: completely disagree, 2.0: agree, 4.0: disagree, 6.0: not applicable	{"3.0": "neutral", "5.0": "completely agree", "1.0": "completely disagree", "4.0": "agree", "2.0": "disagree", "6.0": "NaN"}	3.0: neutral, 5.0: completely agree, 1.0: completely disagree, 4.0: agree, 2.0: disagree, 6.0: NaN
2100	covt17_covidvaccine_adu_q_2_e6	TRUE	vaccinatie gaat tegen mijn religie/geloofsovertuiging in		ordinal-ordered-turned	{"6": "NA"}	TRUE	6: NA	{"5.0": 1.0, "4.0": 2.0, "3.0": 3.0, "2.0": 4.0, "1.0": 5.0, "6.0": "NaN"}	5.0: 1.0, 4.0: 2.0, 3.0: 3.0, 2.0: 4.0, 1.0: 5.0, 6.0: NaN	{"NaN": 15036, "5.0": 6772, "6.0": 4553, "4.0": 735, "3.0": 306, "1.0": 102, "2.0": 33}	NaN: 15036, 5.0: 6772, 6.0: 4553, 4.0: 735, 3.0: 306, 1.0: 102, 2.0: 33	{"NaN": 19589, "1.0": 6772, "2.0": 735, "3.0": 306, "5.0": 102, "4.0": 33}	NaN: 19589, 1.0: 6772, 2.0: 735, 3.0: 306, 5.0: 102, 4.0: 33	{"5.0": "helemaal mee oneens", "2.0": "mee eens", "1.0": "helemaal mee eens", "6.0": "niet van toepassing", "4.0": "mee oneens", "3.0": "niet mee eens, niet mee oneens"}	5.0: helemaal mee oneens, 2.0: mee eens, 1.0: helemaal mee eens, 6.0: niet van toepassing, 4.0: mee oneens, 3.0: niet mee eens, niet mee oneens	{"1.0": "helemaal mee oneens", "4.0": "mee eens", "5.0": "helemaal mee eens", "6.0": "NaN", "2.0": "mee oneens", "3.0": "niet mee eens, niet mee oneens"}	1.0: helemaal mee oneens, 4.0: mee eens, 5.0: helemaal mee eens, 6.0: "NaN", 2.0: mee oneens, 3.0: niet mee eens, niet mee oneens	{"5.0": "completely disagree", "2.0": "agree", "1.0": "completely agree", "6.0": "not applicable", "4.0": "disagree", "3.0": "neutral"}	5.0: completely disagree, 2.0: agree, 1.0: completely agree, 6.0: not applicable, 4.0: disagree, 3.0: neutral	{"1.0": "completely disagree", "4.0": "agree", "5.0": "completely agree", "6.0": "NaN", "2.0": "disagree", "3.0": "neutral"}	1.0: completely disagree, 4.0: agree, 5.0: completely agree, 6.0: "NaN", 2.0: disagree, 3.0: neutral
2101	covt17_covidvaccine_adu_q_2_e7	TRUE	ik zou het vaccin niet als een van de eersten willen ontvangen		ordinal-ordered-turned	{"6": "NA"}	TRUE	6: NA	{"5.0": 1.0, "4.0": 2.0, "3.0": 3.0, "2.0": 4.0, "1.0": 5.0, "6.0": "NaN"}	5.0: 1.0, 4.0: 2.0, 3.0: 3.0, 2.0: 4.0, 1.0: 5.0, 6.0: NaN	{"NaN": 15036, "5.0": 4066, "3.0": 2333, "2.0": 2247, "4.0": 1841, "1.0": 1331, "6.0": 683}	NaN: 15036, 5.0: 4066, 3.0: 2333, 2.0: 2247, 4.0: 1841, 1.0: 1331, 6.0: 683	{"NaN": 15719, "1.0": 4066, "3.0": 2333, "4.0": 2247, "2.0": 1841, "5.0": 1331}	NaN: 15719, 1.0: 4066, 3.0: 2333, 4.0: 2247, 2.0: 1841, 5.0: 1331	{"1.0": "helemaal mee eens", "6.0": "niet van toepassing", "3.0": "niet mee eens, niet mee oneens", "5.0": "helemaal mee oneens", "4.0": "mee oneens", "2.0": "mee eens"}	1.0: helemaal mee eens, 6.0: niet van toepassing, 3.0: niet mee eens, niet mee oneens, 5.0: helemaal mee oneens, 4.0: mee oneens, 2.0: mee eens	{"5.0": "helemaal mee eens", "6.0": "NaN", "3.0": "niet mee eens, niet mee oneens", "1.0": "helemaal mee oneens", "2.0": "mee oneens", "4.0": "mee eens"}	5.0: helemaal mee eens, 6.0: "NaN", 3.0: niet mee eens, niet mee oneens, 1.0: helemaal mee oneens, 2.0: mee oneens, 4.0: mee eens	{"1.0": "completely agree", "6.0": "not applicable", "3.0": "neutral", "5.0": "completely disagree", "4.0": "disagree", "2.0": "agree"}	1.0: completely agree, 6.0: not applicable, 3.0: neutral, 5.0: completely disagree, 4.0: disagree, 2.0: agree	{"5.0": "completely agree", "6.0": "NaN", "3.0": "neutral", "1.0": "completely disagree", "2.0": "disagree", "4.0": "agree"}	5.0: completely agree, 6.0: "NaN", 3.0: neutral, 1.0: completely disagree, 2.0: disagree, 4.0: agree
2102	covt17_covidvaccine_adu_q_2_e8	TRUE	ik hoef niet meer gevaccineerd te worden als ik een ernstige vorm van corona heb gehad		ordinal-ordered-turned	{"6": "NA"}	TRUE	6: NA	{"5.0": 1.0, "4.0": 2.0, "3.0": 3.0, "2.0": 4.0, "1.0": 5.0, "6.0": "NaN"}	5.0: 1.0, 4.0: 2.0, 3.0: 3.0, 2.0: 4.0, 1.0: 5.0, 6.0: NaN	{"NaN": 15044, "5.0": 4766, "3.0": 3025, "4.0": 2718, "6.0": 1285, "2.0": 465, "1.0": 234}	NaN: 15044, 5.0: 4766, 3.0: 3025, 4.0: 2718, 6.0: 1285, 2.0: 465, 1.0: 234	{"NaN": 16329, "1.0": 4766, "3.0": 3025, "2.0": 2718, "4.0": 465, "5.0": 234}	NaN: 16329, 1.0: 4766, 3.0: 3025, 2.0: 2718, 4.0: 465, 5.0: 234	{"4.0": "mee oneens", "3.0": "niet mee eens, niet mee oneens", "5.0": "helemaal mee oneens", "6.0": "niet van toepassing", "1.0": "helemaal mee eens", "2.0": "mee eens"}	4.0: mee oneens, 3.0: niet mee eens, niet mee oneens, 5.0: helemaal mee oneens, 6.0: niet van toepassing, 1.0: helemaal mee eens, 2.0: mee eens	{"2.0": "mee oneens", "3.0": "niet mee eens, niet mee oneens", "1.0": "helemaal mee oneens", "6.0": "NaN", "5.0": "helemaal mee eens", "4.0": "mee eens"}	2.0: mee oneens, 3.0: niet mee eens, niet mee oneens, 1.0: helemaal mee oneens, 6.0: "NaN", 5.0: helemaal mee eens, 4.0: mee eens	{"4.0": "disagree", "3.0": "neutral", "5.0": "completely disagree", "6.0": "not applicable", "1.0": "completely agree", "2.0": "agree"}	4.0: disagree, 3.0: neutral, 5.0: completely disagree, 6.0: not applicable, 1.0: completely agree, 2.0: agree	{"2.0": "disagree", "3.0": "neutral", "1.0": "completely disagree", "6.0": "NaN", "5.0": "completely agree", "4.0": "agree"}	2.0: disagree, 3.0: neutral, 1.0: completely disagree, 6.0: "NaN", 5.0: completely agree, 4.0: agree
2103	covt17_covidvaccine_adu_q_2_e9	TRUE	ik kan corona krijgen ondanks een covid-19 vaccinatie		ordinal-ordered-turned	{"6": "NA"}	TRUE	6: NA	{"5.0": 1.0, "4.0": 2.0, "3.0": 3.0, "2.0": 4.0, "1.0": 5.0, "6.0": "NaN"}	5.0: 1.0, 4.0: 2.0, 3.0: 3.0, 2.0: 4.0, 1.0: 5.0, 6.0: NaN	{"NaN": 15048, "3.0": 5120, "2.0": 4004, "4.0": 1303, "1.0": 965, "5.0": 718, "6.0": 379}	NaN: 15048, 3.0: 5120, 2.0: 4004, 4.0: 1303, 1.0: 965, 5.0: 718, 6.0: 379	{"NaN": 15427, "3.0": 5120, "4.0": 4004, "2.0": 1303, "5.0": 965, "1.0": 718}	NaN: 15427, 3.0: 5120, 4.0: 4004, 2.0: 1303, 5.0: 965, 1.0: 718	{"1.0": "helemaal mee eens", "3.0": "niet mee eens, niet mee oneens", "2.0": "mee eens", "5.0": "helemaal mee oneens", "4.0": "mee oneens", "6.0": "niet van toepassing"}	1.0: helemaal mee eens, 3.0: niet mee eens, niet mee oneens, 2.0: mee eens, 5.0: helemaal mee oneens, 4.0: mee oneens, 6.0: niet van toepassing	{"5.0": "helemaal mee eens", "3.0": "niet mee eens, niet mee oneens", "4.0": "mee eens", "1.0": "helemaal mee oneens", "2.0": "mee oneens", "6.0": "NaN"}	5.0: helemaal mee eens, 3.0: niet mee eens, niet mee oneens, 4.0: mee eens, 1.0: helemaal mee oneens, 2.0: mee oneens, 6.0: NaN	{"1.0": "completely agree", "3.0": "neutral", "2.0": "agree", "5.0": "completely disagree", "4.0": "disagree", "6.0": "not applicable"}	1.0: completely agree, 3.0: neutral, 2.0: agree, 5.0: completely disagree, 4.0: disagree, 6.0: not applicable	{"5.0": "completely agree", "3.0": "neutral", "4.0": "agree", "1.0": "completely disagree", "2.0": "disagree", "6.0": "NaN"}	5.0: completely agree, 3.0: neutral, 4.0: agree, 1.0: completely disagree, 2.0: disagree, 6.0: NaN
